index,temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time,time_str
10,37.94,44.0,994.0,7.2,230.0,166.29,0.12,0.81,96.04,4.41,41.14,138.4,8.99,4.0,115.0,92.0,115.0,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,0,42.27,44.82,47.79,32.68,24.79,33.12,43.27,49.28,44.004999999999995,2.9557232617415305,41.14,47.79,41.614285714285714,4.89705304968494,32.68,47.79,32.66230769230769,10.824229883188115,19.08,47.79,32.122,7.731932703621607,19.08,47.79,-0.026732907499408622,0.258873929008568,0.24214975845410638,146.11,159.42,174.78,122.58,88.18,110.0,169.51,184.79,154.6775,15.968311067026882,138.4,174.78,149.23142857142855,17.28844163843908,122.58,174.78,121.2423076923077,34.21071400254754,81.16,174.78,111.99560000000001,26.33620228253623,81.16,174.78,-0.052768462117582696,0.12905857399249476,0.25818181818181823,1439.4435999999998,54612.49018399999,0.027070925825663172,1,0,1936.0,0,0,51.84,0,0,0.0,1,0,1692.4996,-0.026732907499408598,1,0,19154.56,-0.05276846211758268,1,0,0.6561000000000001,-0.30172413793103436,0,9223.681600000002,0.03324367939752548,0,27652.3641,-0.014051938811810771,0,19.4481,-0.19525547445255476,0,1669.36,273.168,1560.8516,1810.16,296.208,2025-06-24 06:00:00+00:00,2025-06-24 06:00:00
11,32.94,52.0,997.0,5.14,180.0,471.0,0.0,4.57,97.98,1.54,41.87,87.3,36.32,3.0,117.0,67.0,117.0,-0.9659258262890684,0.2588190451025203,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,1,43.75,45.17,46.37,48.61,68.64,65.86,,,44.29,1.9363883907935415,41.87,46.37,45.964285714285715,2.5088301200815843,41.87,48.61,51.77538461538461,8.106151589363698,41.87,68.64,62.2024,12.980840779138049,41.87,82.8,-0.04297142857142863,-0.13865459781937878,-0.3642575159429092,83.72,78.93,75.45,71.92,114.53,112.11,,,81.35,5.218103103619165,75.45,87.3,77.70857142857142,5.885684408153477,71.92,87.3,83.50846153846155,12.425201437772781,71.92,114.53,104.7184,26.012413331587155,71.92,157.17,0.04276158623984709,0.21384872080088982,-0.22130050842922133,1085.0435999999997,35741.33618399999,-0.029463759575721893,0,0,2704.0,0,0,26.419599999999996,0,0,0.0,1,0,1753.0968999999998,-0.04297142857142866,1,0,7621.289999999999,0.04276158623984716,1,0,20.884900000000002,-0.004357298474945481,0,9600.0804,-0.07347517730496456,0,221841.0,-0.012081550465643076,0,2.3716,-0.1444444444444445,0,1712.8799999999999,169.31159999999997,1379.1978,2177.24,215.21179999999998,2025-06-17 19:00:00+00:00,2025-06-17 19:00:00
12,32.94,70.0,997.0,8.23,230.0,534.49,0.0,7.18,62.14,0.94,20.14,65.44,41.03,3.0,68.0,56.0,68.0,-0.9659258262890684,0.2588190451025203,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,1,19.99,19.13,17.95,13.76,19.85,26.05,26.53,26.73,19.3025,1.005497389355139,17.95,20.14,17.587142857142855,2.417351955382268,13.76,20.14,15.74,3.3963926942174005,11.18,20.14,22.5768,10.277033748444476,0.0,37.59,0.007503751875938076,0.46366279069767447,-0.22687140115163149,60.24,55.23,50.26,35.91,53.41,66.72,104.32,100.73,57.7925,6.526343412151505,50.26,65.44,50.54857142857143,10.536214419121997,35.91,65.44,42.584615384615375,13.409626899721841,25.49,65.44,59.9992,27.840904547086833,0.0,101.81,0.0863213811420982,0.8223336118072961,-0.019184652278177474,1085.0435999999997,35741.33618399999,-0.029463759575721893,0,0,4900.0,0,0,67.7329,0,0,0.0,1,0,405.61960000000005,0.007503751875937992,0,0,4282.393599999999,0.0863213811420982,1,0,51.5524,-0.10362047440699129,0,3861.3796,0.013207239523887138,0,285679.5601,-0.039637049681070735,0,0.8835999999999999,-0.18965517241379304,0,2305.7999999999997,271.0962,663.4116,1409.8,165.75220000000002,2025-06-27 19:00:00+00:00,2025-06-27 19:00:00
13,29.94,66.0,998.0,2.06,50.0,239.89,0.13,4.41,72.36,2.14,58.39,185.78,30.98,4.0,152.0,116.0,152.0,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,1,0,0,55.46,54.34,53.37,,,,,,55.39,2.174687717045063,53.37,58.39,54.852,2.2347639696397468,52.7,58.39,54.852,2.2347639696397468,52.7,58.39,54.852,2.2347639696397468,52.7,58.39,0.05283086909484312,,,154.77,144.76,138.53,,,,,,155.95999999999998,20.975329953701962,138.53,185.78,152.07,20.14035377047782,136.51,185.78,152.07,20.14035377047782,136.51,185.78,152.07,20.14035377047782,136.51,185.78,0.2003618272274988,,,896.4036000000001,26838.323784000004,0.0,0,0,4356.0,0,0,4.2436,0,1,0.0010030090270811698,1,0,3409.3921,0.052830869094843136,1,0,34514.2084,0.20036182722749873,1,0,19.4481,-0.36363636363636354,0,5235.9696,0.7138796778777832,0,57547.2121,-0.23431216086817752,0,4.5796,0.7833333333333334,0,1976.0400000000002,61.6764,1748.1966,3853.7400000000002,120.2834,2025-06-16 04:00:00+00:00,2025-06-16 04:00:00
14,30.94,70.0,991.0,8.23,230.0,117.14,0.0,1.88,49.67,3.37,17.88,76.62,11.38,3.0,63.0,62.0,63.0,0.25881904510252074,0.9659258262890683,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,1,0,0,16.46,14.59,12.73,11.68,17.8,24.79,22.48,36.23,15.415,2.24039431053256,12.73,17.88,13.705714285714285,2.661076581278444,11.12,17.88,14.953846153846152,2.728407772742002,11.12,18.47,16.7472,3.9336184783648416,11.12,25.28,0.08626974483596586,0.5308219178082191,-0.27874142799515933,72.87,67.82,62.46,54.54,64.49,98.61,91.86,94.29,69.9425,6.155000000000003,62.46,76.62,64.00142857142858,8.666743772550776,54.54,76.62,62.18615384615385,7.011756245123304,54.54,76.62,66.81119999999999,15.815826019107151,51.66,106.34,0.051461506792918894,0.40484048404840495,-0.22299969577121992,957.2836000000001,29618.354584000004,-0.03130870381966189,0,0,4900.0,0,0,67.7329,0,0,0.0,1,0,319.6944,0.08626974483596594,0,0,5870.624400000001,0.05146150679291894,1,0,3.5343999999999998,0.05027932960893855,0,2467.1089,-0.0585670962850644,0,13721.7796,0.0021387629395157592,0,11.356900000000001,0.05974842767295585,0,2165.8,254.63620000000003,553.2072,1251.6,147.1524,2025-06-30 01:00:00+00:00,2025-06-30 01:00:00
15,35.23,52.0,997.0,5.01,206.0,223.71,0.0,3.83,50.36,0.69,29.04,99.52,12.7,3.0,87.0,73.0,87.0,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,0,0,0,28.63,28.14,26.51,19.76,19.22,31.91,42.57,36.59,28.08,1.1094443053468994,26.51,29.04,25.505714285714284,3.557798275820113,19.76,29.04,21.263076923076923,5.507640729954742,14.54,29.04,29.0088,9.56239262249081,14.54,42.61,0.014320642682500878,0.4696356275303642,-0.08994045753682234,94.59,85.75,78.54,59.82,53.92,95.14,61.94,80.51,89.6,9.317592679084724,78.54,99.52,79.46000000000001,14.681167074407492,59.82,99.52,64.44846153846153,20.150209199143088,40.46,99.52,90.6312,34.138618567051985,40.46,148.06,0.05211967438418429,0.6636576395854229,0.04603741854109728,1241.1528999999998,43725.81666699999,0.03800824985268125,1,0,2704.0,0,0,25.100099999999998,0,0,-0.0010020040080159776,1,0,843.3216,0.014320642682500884,0,0,9904.230399999999,0.0521196743841843,1,0,14.6689,-0.1868365180467091,0,2536.1295999999998,0.04157187176835575,0,50046.1641,-0.1347180320259922,0,0.4760999999999999,0.06153846153846132,0,1831.9599999999998,176.50229999999996,1023.0791999999999,1510.08,145.4904,2025-07-21 20:00:00+00:00,2025-07-21 20:00:00
16,32.94,62.0,995.0,0.0,0.0,227.08,0.0,5.29,47.66,1.55,30.56,108.96,17.31,4.0,90.0,78.0,90.0,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,1,0,0,30.35,30.32,30.89,31.11,24.46,31.24,27.52,12.73,30.53,0.2626785107312738,30.32,30.89,31.06714285714286,0.7755366805362229,30.32,32.24,29.090769230769233,2.680666775071896,24.46,32.24,30.0288,3.264672418482443,23.86,34.02,0.006919275123558395,-0.017679202828672476,-0.021766965428937253,110.03,108.01,106.73,99.43,91.55,116.04,105.05,62.46,108.43249999999999,1.4032432671018449,106.73,110.03,105.57285714285715,3.9176043457097345,99.43,110.03,101.26461538461538,5.805804014640027,91.55,110.03,108.38279999999999,13.853385723352973,86.39,127.38,-0.009724620558029695,0.09584632404706815,-0.0610134436401242,1085.0435999999997,35741.33618399999,-0.029463759575721893,0,0,3844.0,0,0,0.0,0,1,0.0,1,0,933.9136,0.006919275123558499,0,0,11872.281599999998,-0.009724620558029695,1,0,27.9841,-0.09106529209621994,0,2271.4755999999998,0.03744013931214618,0,51565.326400000005,-0.06435929130613915,0,2.4025000000000003,0.34782608695652195,0,2042.2799999999997,0.0,1006.6463999999999,1894.72,0.0,2025-07-02 22:00:00+00:00,2025-07-02 22:00:00
17,40.94,40.0,996.0,2.06,230.0,161.54,0.07,0.67,98.51,2.98,50.15,157.66,9.53,4.0,137.0,102.0,137.0,0.9659258262890683,-0.25881904510252063,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,49.28,46.68,45.3,45.71,45.04,52.17,60.6,48.03,47.8525,2.2513903111929165,45.3,50.15,46.77285714285714,2.0957394421835485,44.98,50.15,45.61076923076923,2.118330559420404,42.87,50.15,47.741200000000006,2.885752819167528,42.87,52.21,0.017654220779220728,0.09713410632246768,-0.03871957063446431,184.79,182.34,178.81,165.77,146.26,170.54,177.81,89.28,175.89999999999998,12.405259637213028,157.66,184.79,173.3871428571429,9.62910469061673,157.66,184.79,163.16615384615383,14.052632931507612,145.18,184.79,150.32920000000001,18.74902351235036,126.46,184.79,-0.1468153038584339,-0.04892320685286851,-0.07552480356514599,1676.0835999999997,68618.86258399999,0.025037556334501776,1,0,1600.0,0,0,4.2436,0,1,0.0,1,0,2515.0225,0.01765422077922074,1,0,24856.6756,-0.1468153038584339,1,0,0.4489000000000001,-0.4122807017543859,0,9704.2201,0.14706567303213802,0,26095.171599999998,0.045025229654547694,0,8.8804,-0.319634703196347,0,1637.6,84.3364,2053.1409999999996,2006.0,103.309,2025-06-21 07:00:00+00:00,2025-06-21 07:00:00
18,32.94,62.0,994.0,7.2,230.0,134.5,0.0,1.51,66.68,3.81,38.93,155.3,15.0,4.0,109.0,101.0,109.0,0.25881904510252074,0.9659258262890683,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,36.32,33.03,29.75,26.37,47.37,45.71,56.35,68.15,34.5075,3.9858280193706297,29.75,38.93,31.055714285714284,5.159263051841341,25.85,38.93,34.99923076923077,7.3136726541668295,25.85,47.37,41.45,8.770347294529827,25.85,51.59,0.0718612334801762,0.47629882442169125,-0.14832640560052507,143.27,130.92,119.92,102.43,122.77,165.77,195.13,176.17,137.35250000000002,15.301401624252167,119.92,155.3,124.0657142857143,19.964570165790246,102.43,155.3,119.80000000000001,15.584505125283899,102.43,155.3,137.3532,26.445647991052642,102.43,184.79,0.08396733440357368,0.5161573757688177,-0.06315979972250707,1085.0435999999997,35741.33618399999,-0.029463759575721893,0,0,3844.0,0,0,51.84,0,0,0.001007049345417954,1,0,1515.5448999999999,0.07186123348017626,1,0,24118.090000000004,0.08396733440357362,1,0,2.2801,0.1889763779527558,0,4446.222400000001,-0.036833742597139896,0,18090.25,0.01739788199697445,0,14.5161,0.2871621621621623,0,2042.2799999999997,237.16799999999998,1282.3542,2413.66,280.296,2025-06-22 01:00:00+00:00,2025-06-22 01:00:00
19,36.94,47.0,994.0,2.06,130.0,205.56,0.0,2.58,77.35,1.24,43.25,145.18,21.6,4.0,120.0,96.0,120.0,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,45.04,48.93,50.68,51.06,49.83,62.5,59.23,41.03,46.975,3.4238818126019863,43.25,50.68,48.98285714285715,3.499074707622547,43.25,52.21,48.9776923076923,2.499790504042802,43.25,52.21,52.4184,4.8196452843198605,43.25,62.5,-0.03974245115452929,-0.15295730513121822,-0.308,146.26,139.84,138.19,129.52,144.4,145.24,117.3,91.14,142.3675,3.9539632016497053,138.19,146.26,138.2057142857143,6.142979345406854,129.52,146.26,135.22846153846154,7.0406176885197675,126.46,146.26,157.87679999999997,28.902202442028532,126.46,206.68,-0.00738411048817164,0.12090796788140824,-0.00041310933627101536,1364.5635999999997,50406.97938399999,-0.02635740643120721,1,0,2209.0,0,0,4.2436,0,1,0.0,1,0,1870.5625,-0.039742451154529235,1,0,21077.2324,-0.007384110488171669,1,0,6.6564000000000005,-0.3192612137203166,0,5983.022499999999,0.030508926192379215,0,42254.9136,-0.1508592200925314,0,1.5376,-0.17333333333333334,0,1736.1799999999998,76.0964,1597.655,2032.75,89.095,2025-06-20 20:00:00+00:00,2025-06-20 20:00:00
20,33.94,62.0,995.0,0.0,0.0,142.16,0.04,1.95,67.49,5.7,36.18,143.41,13.33,4.0,103.0,95.0,103.0,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,1,0,0,34.17,30.89,27.16,28.22,40.11,40.84,45.31,55.13,32.1,3.949641333927255,27.16,36.18,29.632857142857144,4.2645113603855185,25.07,36.18,33.431538461538466,5.653355708712372,25.07,40.48,36.9872,5.591977527374969,25.07,43.27,0.05882352941176464,0.2820694542877392,-0.11410381978452505,138.69,128.15,113.95,104.45,118.32,166.6,170.12,202.88,131.05,13.063424767903193,113.95,143.41,119.08000000000001,17.57981323374436,101.36,143.41,117.33461538461539,12.761285603590661,101.36,143.41,130.2372,23.98003293019702,101.36,177.78,0.03403273487634292,0.37300143609382475,-0.13919567827130852,1151.9235999999999,39096.28698399999,0.0,0,0,3844.0,0,0,0.0,0,1,0.0,1,0,1308.9924,0.05882352941176472,1,0,20566.428099999997,0.03403273487634295,1,0,3.8024999999999998,0.21118012422360244,0,4554.900099999999,-0.012437810945273742,0,20209.4656,0.015283530924153688,0,32.49,0.1899791231732777,0,2104.2799999999997,0.0,1227.9492,2243.16,0.0,2025-06-23 02:00:00+00:00,2025-06-23 02:00:00
21,32.94,66.0,996.0,5.14,230.0,142.98,0.36,2.36,43.46,3.27,32.8,136.31,7.95,4.0,95.0,91.0,95.0,0.7071067811865475,0.7071067811865476,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,0,32.91,32.63,31.72,25.43,14.82,20.08,25.28,24.64,32.515,0.5423713365090987,31.72,32.91,30.395714285714284,2.949015977931492,25.43,32.91,24.770000000000003,6.975442638284684,14.82,32.91,21.647999999999996,6.469269665116766,13.6,32.91,-0.0033424491036159053,0.28981517892253233,0.6334661354581673,135.13,131.36,125.24,96.43,61.58,83.35,106.34,108.71,132.01,4.982629827711468,125.24,136.31,120.69285714285716,15.539927835831708,96.43,136.31,99.59769230769231,26.955247835949052,61.58,136.31,84.47640000000001,26.853593006026834,51.29,136.31,0.008732331828609538,0.41356424349268894,0.635392921415717,1085.0435999999997,35741.33618399999,0.031308703819661776,0,0,4356.0,0,0,26.419599999999996,0,0,0.0010050251256281673,1,0,1075.84,-0.0033424491036159187,0,0,18580.416100000002,0.008732331828609441,1,0,5.569599999999999,0.012875536480686511,0,1888.7716,-0.08639899096068948,0,20443.280399999996,0.010459363957597168,0,10.6929,-0.09668508287292821,0,2174.04,169.31159999999997,1080.4319999999998,2164.7999999999997,168.59199999999998,2025-07-01 03:00:00+00:00,2025-07-01 03:00:00
22,31.94,74.0,998.0,0.0,0.0,495.09,0.0,6.55,36.71,0.59,39.14,98.57,13.72,3.0,110.0,73.0,110.0,0.25881904510252074,0.9659258262890683,-0.651372482722222,-0.7587581226927911,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,39.56,39.26,38.69,35.09,21.82,53.97,58.71,46.49,39.162499999999994,0.3611440155948886,38.69,39.56,38.028571428571425,1.6464246978572328,35.09,39.56,33.40923076923077,6.057385934458392,21.82,39.56,36.1304,11.790224227440856,20.16,54.22,-0.010616784630940386,0.11541749786263884,-0.2747822864554382,100.02,97.49,93.68,72.84,34.29,126.28,162.97,70.58,97.44,2.712526497566424,93.68,100.02,90.17714285714285,10.257442361988867,72.84,100.02,70.80076923076922,24.06590307937022,34.29,100.02,72.7892,31.490701262436186,29.88,126.28,-0.014497100579884053,0.35323997803404705,-0.21943300601837193,1020.1636000000001,32584.025384000004,0.0,0,0,5476.0,0,0,0.0,0,1,0.0,1,0,1531.9396000000002,-0.010616784630940401,1,0,9716.044899999999,-0.01449710057988407,1,0,42.902499999999996,-0.03392330383480835,0,1347.6241,-0.0637592450905381,0,245114.10809999998,-0.037070893708061825,0,0.34809999999999997,0.03508771929824572,0,2363.56,0.0,1250.1316000000002,2896.36,0.0,2025-07-19 01:00:00+00:00,2025-07-19 01:00:00
23,35.94,52.0,995.0,3.09,90.0,272.93,0.06,1.09,93.11,0.81,22.54,43.65,3.71,2.0,73.0,40.0,73.0,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,26.5,30.6,39.04,50.0,44.29,28.29,20.53,53.79,29.67,7.060396589427538,22.54,39.04,39.43428571428571,13.225025339790289,22.54,54.38,42.386923076923075,9.951543753454692,22.54,54.38,38.8868,8.902254733118646,22.54,54.38,-0.14943396226415098,-0.5492,-0.2032520325203252,50.54,59.82,80.8,107.3,64.57,34.71,31.08,139.73,58.7025,16.15294065075046,43.65,80.8,81.53714285714285,30.774067391385294,43.65,114.4,78.74307692307693,23.09259491143405,43.65,114.4,63.78280000000001,24.023317929323028,34.18,114.4,-0.1363276612584092,-0.5931966449207828,0.25756266205704403,1291.6835999999998,46423.108583999994,0.0,1,0,2704.0,0,0,9.5481,0,1,-0.0010040160642570406,1,0,508.05159999999995,-0.14943396226415095,0,0,1905.3224999999998,-0.13632766125840923,0,0,1.1881000000000002,0.14736842105263182,0,8669.472099999999,-0.04873314262362072,0,74490.7849,-0.03626412429378523,0,0.6561000000000001,-0.21359223300970875,0,1868.8799999999999,111.0546,810.0876,1172.08,69.64859999999999,2025-07-20 10:00:00+00:00,2025-07-20 10:00:00
24,41.94,33.0,995.0,3.09,130.0,177.83,0.06,0.88,101.67,3.86,52.17,170.54,12.08,4.0,142.0,109.0,142.0,0.9659258262890683,-0.25881904510252063,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,53.85,51.42,51.41,56.35,63.34,60.6,48.03,68.64,52.212500000000006,1.1482268939543274,51.41,53.85,53.40142857142858,1.8840420074176398,51.41,56.35,56.699230769230766,4.179889275922792,51.41,63.34,57.336400000000005,3.8992861312467615,51.41,64.03,-0.031197771587743728,-0.07417923691215617,-0.1391089108910891,199.88,201.34,205.85,195.13,137.6,177.81,89.28,114.53,194.40249999999997,16.109997672253094,170.54,205.85,197.4714285714286,12.48867544160366,170.54,206.68,178.9653846153846,24.857287870087724,137.6,206.68,159.0772,29.12316053132512,125.61,206.68,-0.14678807284370624,-0.12601855173474097,-0.04088633935099269,1758.9635999999998,73770.93338399999,0.024425989252564673,1,0,1089.0,0,0,9.5481,0,1,0.0,1,0,2721.7089,-0.031197771587743728,1,0,29083.8916,-0.1467880728437062,1,0,0.7744,-0.2666666666666666,0,10336.7889,0.15876453157054948,1,31623.508900000004,0.034015583207349875,0,14.8996,0.05753424657534256,0,1384.02,129.59459999999999,2188.0098,1721.6100000000001,161.2053,2025-06-20 07:00:00+00:00,2025-06-20 07:00:00
25,34.94,55.0,1002.0,3.09,360.0,614.44,0.13,4.89,87.66,3.46,27.03,44.91,8.95,3.0,82.0,42.0,82.0,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,37.59,51.56,52.67,54.02,61.66,57.7,39.04,45.66,42.2125,12.228530505883908,27.03,52.67,47.285714285714285,10.715074828083496,27.03,54.22,52.07999999999999,9.476734669705593,27.03,61.66,55.4352,8.236928594243528,27.03,65.93,-0.2809257781324821,-0.4996297667530544,-0.5315424610051993,64.1,91.87,99.83,120.11,159.3,151.33,58.15,51.84,75.1775,25.332573727646917,44.91,99.83,92.11,27.880940323693057,44.91,120.11,116.56076923076924,34.86488669648841,44.91,159.3,130.0016,28.874870083401817,44.91,159.3,-0.29937597503900154,-0.6260927483140455,-0.7032313487081213,1220.8035999999997,42654.87778399999,0.0,0,0,3025.0,0,0,9.5481,0,1,0.0,1,0,730.6209,-0.2809257781324821,0,0,2016.9080999999996,-0.2993759750390016,0,0,23.912099999999995,-0.29130434782608705,0,7684.275599999999,0.1739654479710726,0,377536.51360000006,-0.05971291280261992,0,11.9716,-0.2684989429175476,0,1921.6999999999998,107.96459999999999,944.4282,1486.65,83.5227,2025-07-18 08:00:00+00:00,2025-07-18 08:00:00
26,35.94,36.0,995.0,3.09,130.0,203.89,0.05,1.04,118.49,1.54,56.68,118.92,14.15,4.0,152.0,83.0,152.0,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,55.2,55.66,59.13,58.39,,,,,56.667500000000004,1.7542971052057679,55.2,59.13,58.065714285714286,2.3110232736665743,55.2,61.41,56.57545454545454,2.81294636861908,52.7,61.41,56.57545454545454,2.81294636861908,52.7,61.41,0.026811594202898494,-0.029285836615858894,,123.51,133.63,161.04,185.78,,,,,134.27499999999998,18.871870601506355,118.92,161.04,159.14714285714285,33.93595719110028,118.92,196.93,153.50909090909093,27.791882431582593,118.92,196.93,153.50909090909093,27.791882431582593,118.92,196.93,-0.03716298275443287,-0.359888039616751,,1291.6835999999998,46423.108583999994,-0.027070925825663283,1,0,1296.0,0,0,9.5481,0,1,-0.0010040160642570406,1,0,3212.6223999999997,0.02681159420289858,1,0,14141.966400000001,-0.03716298275443286,1,0,1.0816000000000001,0.05050505050505061,0,14039.880099999998,0.04249516100651074,1,41571.132099999995,0.06787827999790497,0,2.3716,0.0620689655172415,0,1293.84,111.0546,2037.0792,2040.48,175.1412,2025-06-16 10:00:00+00:00,2025-06-16 10:00:00
27,36.94,41.0,994.0,3.09,130.0,398.45,0.01,3.81,129.15,2.2,48.21,72.58,21.89,3.0,132.0,60.0,132.0,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,48.61,50.15,53.09,64.0,77.25,64.86,,,50.01500000000001,2.21403854227217,48.21,53.09,54.215714285714284,5.930131693711523,48.21,64.0,64.4846153846154,12.726120523935942,48.21,82.8,66.5828,9.524410532941134,48.21,82.8,-0.00822875951450316,-0.24671875,-0.25670675300647544,71.92,73.86,78.53,100.18,129.65,115.31,,,74.2225,2.982464026047367,71.92,78.53,81.66,10.62056966457073,71.92,100.18,107.18846153846152,31.119008351315287,71.92,157.17,111.8884,22.69559330942169,71.92,157.17,0.009176863181312523,-0.2755040926332602,-0.37056629954036946,1364.5635999999997,50406.97938399999,-0.02635740643120721,1,0,1681.0,0,0,9.5481,0,1,0.0,1,0,2324.2041,-0.008228759514503192,1,0,5267.8564,0.0091768631813125,1,0,14.5161,0.5743801652892562,0,16679.7225,-0.056748466257668606,1,158762.4025,0.08687943262411335,0,4.840000000000001,0.052631578947368585,0,1514.54,114.14459999999998,1780.8773999999999,1976.6100000000001,148.9689,2025-06-17 14:00:00+00:00,2025-06-17 14:00:00
