temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
27.94,78,993,3.09,230,142.57,0.0,1.81,55.46,1.31,25.65,98.53,7.82,3,79.0,73.0,79.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,135.38,0.0,1.6,56.43,1.36,25.61,97.44,7.46,3,79.0,72.0,79.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,129.7,0.0,1.48,57.48,1.51,25.86,96.44,7.05,3,80.0,72.0,80.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,126.68,0.0,1.5,58.67,1.76,27.81,101.67,7.01,4,84.0,74.0,84.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,124.21,0.0,1.58,59.46,2.09,31.62,115.49,6.93,4,92.0,81.0,92.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,124.21,0.0,1.58,59.46,2.09,31.62,115.49,6.93,4,92.0,81.0,92.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,124.21,0.0,1.58,59.46,2.09,31.62,115.49,6.93,4,92.0,81.0,92.0,Multan,30.1575,71.5249
27.94,78,993,0.0,0,124.21,0.0,1.58,59.46,2.09,31.62,115.49,6.93,4,92.0,81.0,92.0,Multan,30.1575,71.5249
27.94,78,994,3.09,130,122.31,0.0,1.71,58.31,2.34,35.91,133.25,6.81,4,102.0,90.0,102.0,Multan,30.1575,71.5249
27.94,78,995,3.09,130,126.0,0.03,2.06,56.05,2.45,39.91,151.11,7.06,4,112.0,99.0,112.0,Multan,30.1575,71.5249
27.94,78,995,2.06,130,133.86,0.18,2.39,54.25,2.44,43.22,167.15,7.4,4,120.0,107.0,120.0,Multan,30.1575,71.5249
29.94,74,995,0.0,0,139.53,0.29,2.31,55.3,2.3,45.66,179.41,7.58,4,126.0,113.0,126.0,Multan,30.1575,71.5249
29.94,74,995,2.06,230,140.55,0.28,1.83,60.52,2.22,47.89,188.73,7.47,4,132.0,118.0,132.0,Multan,30.1575,71.5249
30.94,70,995,3.09,230,140.05,0.22,1.34,68.19,2.22,50.84,196.18,7.18,4,139.0,121.0,139.0,Multan,30.1575,71.5249
33.94,62,995,3.09,230,138.94,0.09,0.89,71.94,1.69,37.29,138.2,4.35,4,105.0,92.0,105.0,Multan,30.1575,71.5249
34.94,59,995,4.12,230,150.79,0.06,0.72,71.43,1.06,23.65,84.77,3.26,3,75.0,66.0,75.0,Multan,30.1575,71.5249
35.94,56,994,5.14,270,156.36,0.06,0.72,70.85,0.79,18.23,64.29,3.19,3,64.0,56.0,64.0,Multan,30.1575,71.5249
35.94,56,993,5.14,310,161.08,0.04,0.8,71.09,0.67,15.54,54.74,3.36,3,58.0,,,Multan,30.1575,71.5249
36.94,53,992,0.0,0,162.87,0.03,0.99,70.11,0.61,14.43,51.45,3.7,3,56.0,48.0,56.0,Multan,30.1575,71.5249
36.94,53,992,3.09,230,164.16,0.01,1.26,68.39,0.55,13.67,49.97,4.03,2,54.0,46.0,54.0,Multan,30.1575,71.5249
35.94,56,992,4.12,230,193.63,0.0,3.43,59.45,0.62,14.01,50.9,8.35,3,55.0,47.0,55.0,Multan,30.1575,71.5249
34.94,63,992,4.12,230,242.85,0.0,6.13,48.96,0.77,15.37,54.41,14.34,3,58.0,,,Multan,30.1575,71.5249
33.94,62,993,4.12,270,282.85,0.0,7.73,42.61,0.9,16.87,58.75,18.81,3,61.0,53.0,61.0,Multan,30.1575,71.5249
33.94,62,994,5.14,230,303.4,0.0,8.26,38.98,0.92,17.97,63.1,21.16,3,63.0,55.0,63.0,Multan,30.1575,71.5249
32.94,66,994,6.17,230,305.58,0.0,7.84,37.69,0.87,18.78,67.93,20.86,3,65.0,57.0,65.0,Multan,30.1575,71.5249
31.94,66,995,7.2,230,288.03,0.0,6.91,38.69,0.76,19.26,74.09,19.18,3,66.0,60.0,66.0,Multan,30.1575,71.5249
30.94,70,995,4.12,230,216.99,0.0,4.13,46.44,0.49,18.8,86.46,12.81,3,65.0,67.0,67.0,Multan,30.1575,71.5249
29.94,70,995,4.12,230,193.21,0.0,3.4,47.1,0.43,19.34,93.13,11.83,3,66.0,70.0,70.0,Multan,30.1575,71.5249
29.94,70,995,4.12,230,178.04,0.0,3.06,46.56,0.54,19.89,97.09,11.65,3,67.0,72.0,72.0,Multan,30.1575,71.5249
29.94,70,995,4.12,230,159.89,0.0,2.77,46.65,1.16,19.87,98.42,10.69,3,67.0,72.0,72.0,Multan,30.1575,71.5249
29.94,70,995,2.06,180,144.31,0.0,2.68,46.75,2.18,19.87,99.81,10.05,3,67.0,73.0,73.0,Multan,30.1575,71.5249
29.94,70,995,4.12,180,133.0,0.0,2.64,47.01,3.07,20.11,102.53,9.7,4,68.0,75.0,75.0,Multan,30.1575,71.5249
29.94,70,995,4.12,180,133.0,0.0,2.64,47.01,3.07,20.11,102.53,9.7,4,68.0,75.0,75.0,Multan,30.1575,71.5249
29.94,70,995,4.12,180,133.0,0.0,2.64,47.01,3.07,20.11,102.53,9.7,4,68.0,75.0,75.0,Multan,30.1575,71.5249
29.94,70,995,4.12,180,133.0,0.0,2.64,47.01,3.07,20.11,102.53,9.7,4,68.0,75.0,75.0,Multan,30.1575,71.5249
29.94,74,995,4.12,180,125.16,0.0,2.56,47.51,3.58,20.37,105.06,9.17,4,68.0,76.0,76.0,Multan,30.1575,71.5249
29.94,74,996,3.09,180,124.13,0.06,2.58,48.64,3.69,20.71,106.26,8.64,4,69.0,76.0,76.0,Multan,30.1575,71.5249
29.94,74,996,4.12,180,126.31,0.2,2.53,51.18,3.65,21.0,104.11,7.91,4,70.0,75.0,75.0,Multan,30.1575,71.5249
31.94,66,996,4.12,230,125.36,0.23,2.14,55.79,3.34,20.14,93.66,6.67,3,68.0,70.0,70.0,Multan,30.1575,71.5249
32.94,62,996,4.12,230,124.95,0.19,1.67,60.93,2.92,19.52,83.84,5.78,3,67.0,65.0,67.0,Multan,30.1575,71.5249
33.94,62,996,4.12,230,124.71,0.14,1.29,65.47,2.62,19.5,76.62,5.1,3,67.0,62.0,67.0,Multan,30.1575,71.5249
35.94,56,996,6.17,230,126.86,0.08,1.05,67.75,2.26,17.33,60.53,4.1,3,62.0,54.0,62.0,Multan,30.1575,71.5249
36.94,56,995,6.17,270,132.39,0.07,0.9,68.46,1.91,15.66,50.78,3.48,3,58.0,47.0,58.0,Multan,30.1575,71.5249
37.94,50,994,7.2,270,135.83,0.06,0.81,68.72,1.61,15.2,48.05,3.15,2,58.0,44.0,58.0,Multan,30.1575,71.5249
37.94,50,993,7.2,270,138.1,0.05,0.8,69.29,1.4,15.37,48.04,3.06,2,58.0,44.0,58.0,Multan,30.1575,71.5249
38.94,47,993,7.2,230,135.21,0.04,0.93,68.47,1.32,16.0,50.08,3.24,3,59.0,46.0,59.0,Multan,30.1575,71.5249
33.94,70,993,5.14,360,132.99,0.02,1.16,67.15,1.29,16.18,51.28,3.45,3,60.0,47.0,60.0,Multan,30.1575,71.5249
33.94,70,994,5.14,230,138.46,0.03,1.81,64.62,1.34,16.64,54.08,4.71,3,61.0,,,Multan,30.1575,71.5249
32.94,79,993,2.06,180,149.13,0.01,2.68,61.01,1.44,17.9,60.2,6.85,3,63.0,54.0,63.0,Multan,30.1575,71.5249
32.94,75,994,5.14,130,157.23,0.0,3.17,58.11,1.53,19.42,67.54,8.66,3,66.0,57.0,66.0,Multan,30.1575,71.5249
32.94,75,994,5.14,230,159.27,0.0,3.25,55.75,1.48,20.69,75.06,9.69,3,69.0,61.0,69.0,Multan,30.1575,71.5249
31.94,74,995,4.12,130,157.02,0.0,3.07,54.5,1.46,22.03,83.39,9.89,3,72.0,65.0,72.0,Multan,30.1575,71.5249
30.94,70,995,3.09,180,151.9,0.0,2.88,53.73,1.53,23.17,90.84,9.69,3,74.0,69.0,74.0,Multan,30.1575,71.5249
30.94,70,996,3.09,180,143.07,0.0,2.61,53.22,1.58,23.64,95.32,9.21,3,75.0,71.0,75.0,Multan,30.1575,71.5249
29.94,74,995,4.12,180,136.08,0.0,2.38,52.93,1.51,23.9,98.06,9.17,3,76.0,72.0,76.0,Multan,30.1575,71.5249
30.94,74,995,4.12,180,129.64,0.0,2.15,52.68,1.35,24.11,100.36,9.17,4,76.0,73.0,76.0,Multan,30.1575,71.5249
30.94,74,995,4.12,180,123.95,0.0,1.97,52.22,1.25,24.48,102.32,9.18,4,77.0,74.0,77.0,Multan,30.1575,71.5249
30.94,74,994,4.12,180,119.97,0.0,1.86,52.01,1.27,25.47,105.28,9.22,4,79.0,76.0,79.0,Multan,30.1575,71.5249
29.94,79,994,3.09,180,118.45,0.0,1.82,52.28,1.42,27.04,109.72,9.21,4,82.0,78.0,82.0,Multan,30.1575,71.5249
29.94,79,994,3.09,180,118.45,0.0,1.82,52.28,1.42,27.04,109.72,9.21,4,82.0,78.0,82.0,Multan,30.1575,71.5249
29.94,79,994,3.09,180,118.45,0.0,1.82,52.28,1.42,27.04,109.72,9.21,4,82.0,78.0,82.0,Multan,30.1575,71.5249
29.94,79,994,3.09,180,118.45,0.0,1.82,52.28,1.42,27.04,109.72,9.21,4,82.0,78.0,82.0,Multan,30.1575,71.5249
29.94,79,996,3.09,180,119.49,0.0,1.82,53.03,1.67,28.9,115.27,8.97,4,86.0,81.0,86.0,Multan,30.1575,71.5249
29.94,79,996,4.12,180,126.68,0.04,2.01,54.15,2.01,31.3,122.84,8.57,4,91.0,85.0,91.0,Multan,30.1575,71.5249
31.94,70,997,4.12,230,137.55,0.17,2.16,56.41,2.43,34.33,132.34,8.0,4,98.0,89.0,98.0,Multan,30.1575,71.5249
31.94,70,997,4.12,230,145.61,0.24,1.95,61.44,2.83,37.81,142.15,7.22,4,107.0,94.0,107.0,Multan,30.1575,71.5249
33.94,59,997,5.14,230,150.41,0.22,1.5,69.1,3.02,41.45,150.27,6.6,4,116.0,98.0,116.0,Multan,30.1575,71.5249
34.94,55,997,8.23,230,152.98,0.17,1.11,77.16,3.04,45.33,156.25,6.0,4,125.0,102.0,125.0,Multan,30.1575,71.5249
35.94,52,996,7.2,230,151.83,0.1,0.75,85.5,2.66,43.56,136.19,3.97,4,121.0,91.0,121.0,Multan,30.1575,71.5249
35.94,52,995,8.23,230,147.84,0.08,0.62,84.91,2.01,39.45,119.08,3.11,4,111.0,83.0,111.0,Multan,30.1575,71.5249
36.94,49,994,8.23,230,143.7,0.07,0.59,81.58,1.56,35.99,109.43,2.9,4,102.0,78.0,102.0,Multan,30.1575,71.5249
37.94,47,994,8.23,230,141.09,0.07,0.62,78.83,1.24,32.73,100.64,2.83,4,94.0,74.0,94.0,Multan,30.1575,71.5249
37.94,47,993,8.23,230,139.18,0.05,0.71,75.71,1.02,29.19,91.22,2.87,3,87.0,69.0,87.0,Multan,30.1575,71.5249
37.94,47,993,8.23,230,138.2,0.04,0.9,72.58,0.86,25.69,82.8,3.0,3,80.0,65.0,80.0,Multan,30.1575,71.5249
37.94,44,993,7.2,230,147.0,0.03,1.67,68.18,0.83,23.69,78.54,4.42,3,75.0,63.0,75.0,Multan,30.1575,71.5249
37.94,44,993,7.2,230,161.73,0.01,2.69,62.84,0.88,23.26,79.12,6.76,3,74.0,63.0,74.0,Multan,30.1575,71.5249
31.94,55,994,7.2,50,172.64,0.0,3.24,58.73,0.98,23.19,81.83,8.67,3,74.0,64.0,74.0,Multan,30.1575,71.5249
30.94,55,994,4.12,130,174.65,0.0,3.29,55.24,0.99,22.86,84.86,9.59,3,74.0,66.0,74.0,Multan,30.1575,71.5249
28.94,70,995,0.0,0,170.53,0.0,2.98,53.18,0.94,22.57,89.07,9.49,3,73.0,68.0,73.0,Multan,30.1575,71.5249
30.94,62,996,5.14,230,160.7,0.0,2.55,52.31,0.87,22.39,93.05,8.8,3,73.0,70.0,73.0,Multan,30.1575,71.5249
29.94,66,996,6.17,270,144.2,0.0,1.91,53.02,0.76,22.35,96.0,7.48,3,73.0,71.0,73.0,Multan,30.1575,71.5249
29.94,66,996,6.17,130,135.5,0.0,1.59,54.01,0.68,23.21,100.3,7.19,4,74.0,73.0,74.0,Multan,30.1575,71.5249
29.94,66,995,3.09,130,129.13,0.0,1.37,55.82,0.71,24.28,104.56,7.0,4,77.0,76.0,77.0,Multan,30.1575,71.5249
29.94,66,996,3.09,130,124.22,0.0,1.26,57.82,0.97,24.97,105.12,6.66,4,78.0,76.0,78.0,Multan,30.1575,71.5249
29.94,74,995,0.0,0,122.86,0.0,1.35,58.9,1.28,25.65,106.4,6.88,4,79.0,76.0,79.0,Multan,30.1575,71.5249
34.7,43,996,7.84,220,122.9,0.0,1.51,58.78,1.6,26.56,110.39,7.37,4,81.0,78.0,81.0,Multan,30.1575,71.5249
34.7,43,996,7.84,220,122.9,0.0,1.51,58.78,1.6,26.56,110.39,7.37,4,81.0,78.0,81.0,Multan,30.1575,71.5249
34.7,43,996,7.84,220,122.9,0.0,1.51,58.78,1.6,26.56,110.39,7.37,4,81.0,78.0,81.0,Multan,30.1575,71.5249
34.7,43,996,7.84,220,122.9,0.0,1.51,58.78,1.6,26.56,110.39,7.37,4,81.0,78.0,81.0,Multan,30.1575,71.5249
34.43,46,997,6.68,212,123.27,0.0,1.73,56.98,1.93,27.56,116.47,7.86,4,84.0,81.0,84.0,Multan,30.1575,71.5249
34.64,47,997,7.82,210,127.88,0.02,2.12,54.56,2.39,29.21,126.79,8.33,4,87.0,87.0,87.0,Multan,30.1575,71.5249
35.84,45,998,6.96,209,134.91,0.12,2.61,52.26,2.95,31.34,139.2,8.58,4,91.0,93.0,93.0,Multan,30.1575,71.5249
30.94,70,998,0.0,0,139.38,0.24,2.76,51.93,3.52,33.82,152.27,8.48,4,97.0,99.0,99.0,Multan,30.1575,71.5249
31.94,66,998,3.09,50,140.9,0.32,2.35,55.8,3.87,36.54,163.29,8.28,4,104.0,105.0,105.0,Multan,30.1575,71.5249
32.94,62,998,4.12,90,141.4,0.26,1.71,64.5,3.94,40.49,173.23,8.05,4,113.0,110.0,113.0,Multan,30.1575,71.5249
34.94,59,997,4.12,130,136.42,0.11,1.26,70.94,3.38,40.17,163.17,6.05,4,112.0,105.0,112.0,Multan,30.1575,71.5249
34.94,55,996,3.09,130,130.92,0.11,0.89,72.76,2.56,36.35,144.81,4.64,4,103.0,95.0,103.0,Multan,30.1575,71.5249
35.94,52,995,2.06,180,128.28,0.11,0.7,73.22,2.02,33.91,134.71,4.06,4,97.0,90.0,97.0,Multan,30.1575,71.5249
36.94,47,995,3.09,230,131.0,0.11,0.77,72.9,1.63,31.91,126.59,4.17,4,93.0,86.0,93.0,Multan,30.1575,71.5249
37.94,44,994,3.09,230,139.28,0.1,1.19,70.25,1.4,30.11,118.89,4.98,4,89.0,83.0,89.0,Multan,30.1575,71.5249
37.94,44,994,3.09,230,149.23,0.05,1.92,67.14,1.35,29.38,115.7,5.89,4,87.0,81.0,87.0,Multan,30.1575,71.5249
37.94,44,994,2.06,180,176.5,0.01,3.81,59.57,1.47,30.05,113.63,9.37,4,89.0,80.0,89.0,Multan,30.1575,71.5249
36.94,47,994,2.06,310,220.71,0.0,6.11,50.74,1.62,31.79,112.05,14.29,4,92.0,79.0,92.0,Multan,30.1575,71.5249
35.94,52,995,2.06,130,264.43,0.0,7.86,44.55,1.71,33.54,110.57,18.14,4,96.0,79.0,96.0,Multan,30.1575,71.5249
33.94,59,999,3.09,50,295.12,0.0,8.86,40.16,1.71,34.2,106.38,19.97,4,97.0,76.0,97.0,Multan,30.1575,71.5249
32.94,62,1000,3.09,50,314.78,0.0,9.15,37.88,1.63,34.56,104.33,20.34,4,98.0,75.0,98.0,Multan,30.1575,71.5249
32.94,62,1000,4.12,90,318.85,0.0,8.9,36.78,1.47,34.34,103.84,19.63,4,98.0,75.0,98.0,Multan,30.1575,71.5249
30.94,70,1000,4.12,90,304.39,0.0,8.08,35.92,1.21,32.84,102.44,18.23,4,95.0,74.0,95.0,Multan,30.1575,71.5249
30.94,74,1000,3.09,50,295.18,0.0,7.61,33.68,0.98,31.68,100.92,18.34,4,92.0,74.0,92.0,Multan,30.1575,71.5249
29.94,74,998,3.09,50,287.59,0.0,7.21,31.35,0.8,30.61,99.38,18.45,3,90.0,73.0,90.0,Multan,30.1575,71.5249
29.94,74,999,3.09,50,283.42,0.01,7.02,28.96,0.7,29.71,97.53,18.37,3,88.0,72.0,88.0,Multan,30.1575,71.5249
30.07,59,998,4.04,326,279.34,0.01,6.9,27.32,0.65,28.99,97.05,17.73,3,87.0,72.0,87.0,Multan,30.1575,71.5249
30.37,59,998,3.56,345,270.52,0.02,6.7,26.59,0.64,28.22,97.66,16.87,3,85.0,72.0,85.0,Multan,30.1575,71.5249
30.37,59,998,3.56,345,270.52,0.02,6.7,26.59,0.64,28.22,97.66,16.87,3,85.0,72.0,85.0,Multan,30.1575,71.5249
30.37,59,998,3.56,345,270.52,0.02,6.7,26.59,0.64,28.22,97.66,16.87,3,85.0,72.0,85.0,Multan,30.1575,71.5249
30.37,59,998,3.56,345,270.52,0.02,6.7,26.59,0.64,28.22,97.66,16.87,3,85.0,72.0,85.0,Multan,30.1575,71.5249
30.65,56,1000,2.51,27,258.06,0.02,6.3,26.54,0.69,27.35,99.17,15.84,3,83.0,73.0,83.0,Multan,30.1575,71.5249
31.11,53,1001,1.82,68,271.41,0.17,6.64,25.09,0.91,27.76,101.51,15.71,4,84.0,74.0,84.0,Multan,30.1575,71.5249
31.58,52,1001,1.06,58,299.61,0.76,7.18,24.86,1.29,28.95,104.05,15.92,4,86.0,75.0,86.0,Multan,30.1575,71.5249
32.2,50,1001,1.38,21,272.9,0.74,5.76,34.82,1.69,28.77,108.72,13.38,4,86.0,78.0,86.0,Multan,30.1575,71.5249
34.0,45,1001,1.0,41,276.04,0.7,5.17,45.12,2.14,30.24,106.96,13.34,4,89.0,77.0,89.0,Multan,30.1575,71.5249
35.3,42,1001,1.87,327,282.29,0.53,4.21,62.27,2.61,35.24,107.58,13.43,4,100.0,77.0,100.0,Multan,30.1575,71.5249
34.94,59,1001,4.12,360,218.94,0.21,2.05,78.8,3.38,35.83,103.88,8.05,4,102.0,75.0,102.0,Multan,30.1575,71.5249
35.94,52,1001,2.06,50,194.14,0.16,1.32,84.16,3.17,34.7,96.98,6.1,3,99.0,72.0,99.0,Multan,30.1575,71.5249
36.94,49,1000,2.06,50,190.2,0.15,1.11,88.51,2.93,35.26,95.03,5.81,3,100.0,71.0,100.0,Multan,30.1575,71.5249
36.94,49,999,2.06,50,191.5,0.14,1.08,92.48,2.78,37.12,98.0,5.88,3,105.0,72.0,105.0,Multan,30.1575,71.5249
36.94,47,998,3.09,50,192.21,0.12,1.16,94.16,2.68,38.5,101.68,5.99,4,108.0,74.0,108.0,Multan,30.1575,71.5249
36.94,47,997,3.09,90,193.04,0.1,1.39,94.22,2.62,38.91,103.94,6.11,4,109.0,75.0,109.0,Multan,30.1575,71.5249
36.94,49,997,4.12,130,240.31,0.19,4.61,79.86,2.49,40.8,104.77,11.34,4,114.0,76.0,114.0,Multan,30.1575,71.5249
35.94,52,997,2.06,130,318.73,0.08,9.23,60.38,2.33,43.68,106.26,18.82,4,121.0,76.0,121.0,Multan,30.1575,71.5249
35.94,52,997,2.06,180,380.54,0.0,11.85,48.06,2.2,45.65,108.11,24.62,4,126.0,77.0,126.0,Multan,30.1575,71.5249
28.94,84,999,15.43,310,415.0,0.0,12.88,40.73,2.01,45.88,108.54,28.36,4,127.0,77.0,127.0,Multan,30.1575,71.5249
24.94,94,1000,2.06,230,425.16,0.0,12.63,37.0,1.81,45.09,108.69,28.68,4,125.0,78.0,125.0,Multan,30.1575,71.5249
25.94,94,1000,3.09,230,411.93,0.0,11.72,36.92,1.59,43.22,109.2,27.15,4,120.0,78.0,120.0,Multan,30.1575,71.5249
25.94,83,1001,2.06,230,354.07,0.0,9.27,41.45,1.37,39.25,109.92,22.52,4,110.0,78.0,110.0,Multan,30.1575,71.5249
25.94,83,1001,3.09,310,311.09,0.0,7.56,41.26,1.16,36.21,109.51,19.9,4,103.0,78.0,103.0,Multan,30.1575,71.5249
25.94,83,1000,0.0,0,277.44,0.0,6.3,40.72,1.21,33.75,109.11,17.53,4,97.0,78.0,97.0,Multan,30.1575,71.5249
25.94,83,1000,0.0,0,244.02,0.0,5.22,42.16,2.18,30.81,102.07,14.66,4,90.0,74.0,90.0,Multan,30.1575,71.5249
31.74,52,998,0.92,61,234.58,0.0,5.06,41.69,3.02,28.72,89.42,13.26,3,86.0,68.0,86.0,Multan,30.1575,71.5249
25.94,83,999,0.0,0,228.8,0.0,4.84,42.77,3.4,27.41,78.66,11.0,3,83.0,63.0,83.0,Multan,30.1575,71.5249
25.94,83,999,0.0,0,228.8,0.0,4.84,42.77,3.4,27.41,78.66,11.0,3,83.0,63.0,83.0,Multan,30.1575,71.5249
25.94,83,999,0.0,0,228.8,0.0,4.84,42.77,3.4,27.41,78.66,11.0,3,83.0,63.0,83.0,Multan,30.1575,71.5249
25.94,83,999,0.0,0,228.8,0.0,4.84,42.77,3.4,27.41,78.66,11.0,3,83.0,63.0,83.0,Multan,30.1575,71.5249
25.94,83,1000,0.0,0,219.92,0.0,4.29,45.53,3.21,27.35,74.47,8.89,3,83.0,61.0,83.0,Multan,30.1575,71.5249
26.94,83,1001,2.06,270,224.57,0.11,4.1,47.58,2.87,28.58,77.94,8.85,3,86.0,62.0,86.0,Multan,30.1575,71.5249
27.94,78,1001,2.06,230,235.47,0.5,3.8,49.92,2.68,29.78,83.4,9.7,3,88.0,65.0,88.0,Multan,30.1575,71.5249
28.94,74,1002,0.0,0,236.26,0.63,2.9,60.0,2.79,31.9,91.45,10.2,3,93.0,69.0,93.0,Multan,30.1575,71.5249
30.94,66,1002,0.0,0,241.96,0.42,2.13,75.31,2.9,37.75,101.89,10.97,4,107.0,74.0,107.0,Multan,30.1575,71.5249
32.94,62,1002,3.09,230,245.81,0.26,1.49,90.91,3.13,46.51,114.93,11.48,4,128.0,81.0,128.0,Multan,30.1575,71.5249
32.94,62,1002,2.06,270,218.51,0.12,1.13,95.93,3.58,46.49,117.41,8.73,4,128.0,82.0,128.0,Multan,30.1575,71.5249
33.94,55,1002,2.06,270,197.62,0.1,0.91,94.38,3.14,42.15,109.39,7.01,4,117.0,78.0,117.0,Multan,30.1575,71.5249
34.94,55,1001,0.0,0,190.59,0.09,0.84,94.1,2.76,40.37,105.29,6.64,4,113.0,76.0,113.0,Multan,30.1575,71.5249
35.94,56,1000,2.06,180,185.38,0.08,0.89,93.29,2.53,38.81,104.45,6.49,4,109.0,75.0,109.0,Multan,30.1575,71.5249
35.94,56,999,2.06,180,184.03,0.07,1.13,91.06,2.41,37.96,104.75,6.95,4,107.0,76.0,107.0,Multan,30.1575,71.5249
35.94,56,998,3.09,230,187.23,0.05,1.56,88.87,2.35,37.77,105.58,7.71,4,107.0,76.0,107.0,Multan,30.1575,71.5249
36.94,49,998,2.06,180,223.27,0.05,4.16,75.88,2.2,38.97,107.07,12.99,4,110.0,77.0,110.0,Multan,30.1575,71.5249
33.94,62,998,3.09,230,281.48,0.01,7.49,59.67,2.05,41.2,108.7,19.97,4,115.0,78.0,115.0,Multan,30.1575,71.5249
32.94,66,998,2.06,230,331.19,0.0,9.64,49.21,1.96,43.35,110.45,25.4,4,120.0,78.0,120.0,Multan,30.1575,71.5249
32.94,66,998,3.09,230,367.35,0.0,10.98,41.52,1.84,44.7,110.51,29.53,4,124.0,78.0,124.0,Multan,30.1575,71.5249
31.94,74,998,3.09,230,397.35,0.0,11.77,35.41,1.71,46.07,111.82,32.25,4,127.0,79.0,127.0,Multan,30.1575,71.5249
31.94,70,999,3.09,230,418.13,0.0,12.32,30.65,1.56,47.24,113.91,34.29,4,130.0,80.0,130.0,Multan,30.1575,71.5249
31.94,70,999,3.09,230,420.84,0.0,12.25,27.68,1.36,47.54,115.57,35.37,4,131.0,81.0,131.0,Multan,30.1575,71.5249
30.94,74,998,2.06,230,417.34,0.01,11.69,26.43,1.16,47.97,118.4,34.79,4,132.0,82.0,132.0,Multan,30.1575,71.5249
30.94,74,998,3.09,130,416.31,0.01,11.13,25.74,0.98,48.65,122.23,33.12,4,133.0,84.0,133.0,Multan,30.1575,71.5249
30.94,74,998,3.09,130,414.8,0.01,10.71,24.89,0.82,49.29,126.44,30.13,4,135.0,86.0,135.0,Multan,30.1575,71.5249
29.94,79,998,3.09,230,410.1,0.01,10.25,24.35,0.69,49.91,131.55,27.1,4,136.0,89.0,136.0,Multan,30.1575,71.5249
29.94,79,998,3.09,230,396.55,0.0,9.52,24.81,0.61,50.22,137.5,23.98,4,137.0,92.0,137.0,Multan,30.1575,71.5249
29.94,79,998,3.09,230,396.55,0.0,9.52,24.81,0.61,50.22,137.5,23.98,4,137.0,92.0,137.0,Multan,30.1575,71.5249
29.94,79,998,3.09,230,396.55,0.0,9.52,24.81,0.61,50.22,137.5,23.98,4,137.0,92.0,137.0,Multan,30.1575,71.5249
29.94,79,998,3.09,230,396.55,0.0,9.52,24.81,0.61,50.22,137.5,23.98,4,137.0,92.0,137.0,Multan,30.1575,71.5249
28.94,84,999,0.0,0,359.61,0.0,7.79,28.42,0.62,49.47,144.84,20.64,4,135.0,95.0,135.0,Multan,30.1575,71.5249
28.94,84,1000,0.0,0,351.25,0.34,6.95,28.07,0.66,49.19,149.42,20.31,4,135.0,98.0,135.0,Multan,30.1575,71.5249
30.94,74,1000,0.0,0,352.4,1.31,5.76,30.85,0.76,49.15,154.79,20.09,4,135.0,,,Multan,30.1575,71.5249
31.94,70,1000,0.0,0,335.04,1.26,4.77,43.69,0.93,49.98,166.21,18.75,4,137.0,107.0,137.0,Multan,30.1575,71.5249
33.94,59,1000,3.09,180,328.92,0.84,3.89,62.22,1.03,55.09,174.52,18.52,4,149.0,111.0,149.0,Multan,30.1575,71.5249
34.94,55,999,2.06,230,327.85,0.46,2.9,84.64,1.12,66.4,187.2,18.67,4,157.0,117.0,157.0,Multan,30.1575,71.5249
35.94,52,999,2.06,180,210.27,0.15,1.05,92.16,3.61,51.89,171.73,8.26,4,141.0,109.0,141.0,Multan,30.1575,71.5249
37.94,47,998,3.09,180,183.17,0.1,0.72,92.76,3.82,46.0,149.46,5.84,4,127.0,98.0,127.0,Multan,30.1575,71.5249
37.94,47,997,3.09,230,181.82,0.09,0.7,94.11,3.49,44.61,138.71,5.68,4,123.0,92.0,123.0,Multan,30.1575,71.5249
38.94,42,997,2.06,180,184.98,0.08,0.73,96.3,3.25,44.23,132.35,5.87,4,122.0,89.0,122.0,Multan,30.1575,71.5249
38.94,42,996,2.06,230,188.45,0.08,0.81,97.61,3.05,43.81,126.59,6.11,4,121.0,86.0,121.0,Multan,30.1575,71.5249
38.94,42,995,2.06,230,193.25,0.07,0.98,98.87,2.9,43.28,121.24,6.37,4,120.0,84.0,120.0,Multan,30.1575,71.5249
37.94,44,995,0.0,0,225.05,0.12,2.94,89.83,2.73,44.13,115.96,10.52,4,122.0,81.0,122.0,Multan,30.1575,71.5249
36.94,47,996,2.06,130,278.06,0.05,5.89,76.28,2.59,46.15,111.55,16.44,4,127.0,79.0,127.0,Multan,30.1575,71.5249
35.94,52,996,5.14,130,327.28,0.0,7.71,68.29,2.5,48.43,108.12,21.05,4,133.0,77.0,133.0,Multan,30.1575,71.5249
34.94,55,997,5.14,130,359.95,0.0,8.42,65.38,2.33,50.19,103.81,23.55,4,137.0,75.0,137.0,Multan,30.1575,71.5249
34.94,63,998,3.09,130,382.02,0.0,8.14,67.36,2.14,52.34,100.79,23.73,4,142.0,74.0,142.0,Multan,30.1575,71.5249
